timestamp,source,event_type,src_ip,dst_ip,src_port,dst_port,proto,outcome,user,domain,uri,bytes,duration,rule_id,signature,method,status_code,user_agent,true_label,comment
2026-05-07 09:25:12,pfSense_Suricata,net_conn,192.168.10.100,192.168.1.200,53468,22,tcp,success,,,,61635,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:25:16,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,15569,9300,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:17,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,13668,1521,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:17,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,6556,9000,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:20,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,45708,21,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:20,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,57808,389,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:21,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,13733,9200,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:25,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,15962,25,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:26,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,4881,139,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:27,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,33967,8443,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:30,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,19445,9000,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:32,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,19437,143,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:32,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,32762,9200,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:36,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,6467,21,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:37,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,54689,443,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:37,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,60587,110,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:40,Windows-EventLog,net_conn,192.168.20.102,172.16.1.12,16641,445,tcp,success,,,,75202,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:25:41,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,39913,5900,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:42,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,17522,8080,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:42,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,62844,10000,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:45,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,11355,3389,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:45,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,19248,135,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:46,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,23653,139,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:50,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,64115,5900,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:51,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,32365,139,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:52,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,2258,1521,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:55,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,33879,445,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:56,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,45599,11211,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:25:57,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,3513,9000,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:00,Snort,ids_alert,10.10.51.20,172.16.1.12,56591,443,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:26:01,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,62095,22,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:02,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,51295,3306,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:02,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,37181,5432,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:05,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,53685,135,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:06,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,33243,143,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:07,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,35623,9200,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:08,pfSense_Suricata,net_conn,192.168.20.102,172.16.1.11,36220,445,tcp,success,,,,73550,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:26:09,Snort,ids_alert,10.10.51.20,172.16.1.10,31663,8080,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:26:10,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,60207,8443,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:11,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,27059,25,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:12,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,15594,10000,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:15,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,46901,1433,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:16,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,45694,1433,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:17,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,51206,1521,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:18,Snort,ids_alert,10.10.51.20,172.16.1.10,61275,443,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:26:20,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,56303,5900,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:21,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,22135,53,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:22,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,61132,443,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:25,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,37343,53,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:26,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,22194,9300,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:27,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,10918,110,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:27,Snort,ids_alert,10.10.51.20,172.16.1.11,48674,443,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:26:30,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,19025,27017,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:31,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,30681,22,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:31,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,63808,22,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:35,pfSense_Snort,net_conn,10.10.51.20,172.16.1.12,1961,27017,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:36,pfSense_Snort,net_conn,10.10.51.20,172.16.1.10,64351,389,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:36,Windows-EventLog,net_conn,192.168.20.101,172.16.1.11,14601,445,tcp,success,,,,9970,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:26:36,Snort,ids_alert,10.10.51.20,172.16.1.12,39550,80,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:26:37,pfSense_Snort,net_conn,10.10.51.20,172.16.1.11,24401,135,tcp,failure,,,,64,0.02,,,,0,,scan,внешнее сканирование DMZ
2026-05-07 09:26:45,Snort,ids_alert,10.10.51.20,172.16.1.10,56475,445,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:26:54,Snort,ids_alert,10.10.51.20,172.16.1.11,15964,445,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:27:03,Snort,ids_alert,10.10.51.20,172.16.1.10,41860,80,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:27:04,Reverse-proxy,http,192.168.20.102,192.168.1.200,51468,443,tcp,success,,,/index,55482,0.02,,,GET,200,Chrome/125,normal,штатная активность стенда
2026-05-07 09:27:12,Snort,ids_alert,10.10.51.20,172.16.1.10,9764,8080,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:27:21,Snort,ids_alert,10.10.51.20,172.16.1.11,3542,445,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:27:30,Snort,ids_alert,10.10.51.20,172.16.1.12,30737,80,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:27:32,pfSense_Suricata,dns,192.168.1.102,172.16.1.11,28273,53,tcp,success,,,,31084,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:27:39,Snort,ids_alert,10.10.51.20,172.16.1.12,14400,8080,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:27:48,Snort,ids_alert,10.10.51.20,172.16.1.11,17916,80,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:27:57,Snort,ids_alert,10.10.51.20,172.16.1.12,5864,445,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:28:00,pfSense_Suricata,http,192.168.20.102,172.16.1.12,43759,80,tcp,success,,,/login,42095,0.02,,,GET,200,Mozilla/5.0,normal,штатная активность стенда
2026-05-07 09:28:06,Snort,ids_alert,10.10.51.20,172.16.1.10,28563,8080,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:28:15,Snort,ids_alert,10.10.51.20,172.16.1.11,5084,445,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:28:24,Snort,ids_alert,10.10.51.20,172.16.1.12,14749,80,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:28:28,pfSense_Suricata,net_conn,192.168.10.101,172.16.1.10,18974,22,tcp,success,,,,50331,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:28:33,Snort,ids_alert,10.10.51.20,172.16.1.11,12010,445,tcp,failure,,,,60,0.02,2001219,ET SCAN Potential Network Scan,,0,,scan,Snort: сетевое сканирование
2026-05-07 09:28:56,pfSense_Suricata,dns,192.168.20.101,192.168.1.102,53402,53,tcp,success,,,,104558,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:29:24,pfSense_Suricata,dns,192.168.20.101,192.168.1.102,29907,53,tcp,success,,,,77099,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:29:52,pfSense_Suricata,dns,192.168.20.102,172.16.1.10,64369,53,tcp,success,,,,113208,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:30:20,pfSense_Suricata,net_conn,192.168.10.100,192.168.1.102,54021,22,tcp,success,,,,113393,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:30:48,pfSense_Suricata,net_conn,192.168.1.102,172.16.1.11,34400,22,tcp,success,,,,100295,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:31:16,Windows-EventLog,net_conn,192.168.10.101,172.16.1.11,49944,389,tcp,success,,,,93601,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:31:44,Windows-EventLog,net_conn,192.168.20.101,172.16.1.10,6863,445,tcp,success,,,,68277,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:32:12,pfSense_Suricata,http,192.168.1.102,192.168.1.200,42785,80,tcp,success,,,/docs,42970,0.02,,,GET,200,Chrome/125,normal,штатная активность стенда
2026-05-07 09:32:40,Linux-auth,net_conn,192.168.1.102,192.168.1.102,51307,22,tcp,success,,,,15870,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:33:08,pfSense_Suricata,net_conn,192.168.1.102,172.16.1.12,62573,445,tcp,success,,,,74796,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:33:36,pfSense_Suricata,net_conn,192.168.1.102,172.16.1.12,48484,445,tcp,success,,,,100102,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:34:04,Linux-auth,net_conn,192.168.10.101,172.16.1.12,37479,22,tcp,success,,,,114045,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:34:32,pfSense_Suricata,net_conn,192.168.1.102,192.168.1.200,27135,22,tcp,success,,,,119030,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:35:00,pfSense_Suricata,http,192.168.10.100,172.16.1.12,19239,80,tcp,success,,,/login,15443,0.02,,,GET,200,Chrome/125,normal,штатная активность стенда
2026-05-07 09:35:28,Arkime,http,192.168.1.102,192.168.1.200,18107,80,tcp,success,,,/docs,48943,0.02,,,GET,200,Edge/126,normal,штатная активность стенда
2026-05-07 09:35:56,pfSense_Suricata,http,192.168.10.101,192.168.1.200,10950,443,tcp,success,,,/api/status,13500,0.02,,,GET,200,Edge/126,normal,штатная активность стенда
2026-05-07 09:36:24,pfSense_Suricata,net_conn,192.168.1.102,172.16.1.11,48676,22,tcp,success,,,,6801,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:36:52,Windows-EventLog,net_conn,192.168.20.101,172.16.1.11,21173,389,tcp,success,,,,56357,0.02,,,,0,,normal,штатная активность стенда
2026-05-07 09:37:20,pfSense_Suricata,net_conn,192.168.20.102,172.16.1.11,43979,22,tcp,success,,,,63965,0.02,,,,0,,normal,штатная активность стенда
